sigma,trial_index,path_panel_seed,n_paths,strike,vanilla_estimate,vanilla_se,cv_estimate,cv_se,beta,payoff_correlation,geometric_exact
0.4,2,20260750,500000,110.0,6.268949384918886,0.018961798839970297,6.301276388211821,0.0011972552254533523,1.0972058368513797,0.9980046553693928,5.660339571496881
0.4,3,20260751,500000,90.0,15.678157593468818,0.027327422690247488,15.654890807263689,0.001388397551825182,1.058788537897882,0.9987085402911418,14.746181127409086
0.4,3,20260751,500000,95.0,12.718327527690212,0.025405672972534,12.699127350026409,0.0013359401069821752,1.0666726813945717,0.9986164874475636,11.859262623004671
0.4,3,20260751,500000,100.0,10.183678273214943,0.023331598831814952,10.169513209008516,0.0012902615286596538,1.0757619924272233,0.9984697269790314,9.396461011721586
0.4,3,20260751,500000,105.0,8.059222776321072,0.02118885905365755,8.049271922443696,0.0012518537068537713,1.0862418315615017,0.9982532067842164,7.341044585589993
0.4,3,20260751,500000,110.0,6.310327429715201,0.019055481770613728,6.303814235739976,0.001219652896882512,1.098343592213745,0.9979495550313008,5.660339571496881
0.4,4,20260752,500000,90.0,15.62470873961789,0.027196939646671994,15.651518762360181,0.0013658858093553187,1.0579589633451623,0.998738077090163,14.746181127409086
0.4,4,20260752,500000,95.0,12.669532373511588,0.025267373721275944,12.6954257223906,0.001314366442032129,1.0657955238107595,0.9986461304839044,11.859262623004671
0.4,4,20260752,500000,100.0,10.141089672141723,0.023183513173328736,10.16575457068717,0.0012695841146255949,1.0748225951436987,0.9984994155667418,9.396461011721586
0.4,4,20260752,500000,105.0,8.020079249498746,0.02103289182451131,8.045866046331525,0.0012327048726503299,1.0852137835430677,0.9982810482778884,7.341044585589993
0.4,4,20260752,500000,110.0,6.272383838145853,0.018893041498597316,6.30146084719435,0.001202678947847278,1.0971758745351075,0.9979718209038798,5.660339571496881
0.4,5,20260753,500000,90.0,15.663124863702373,0.027352388802702535,15.654266078361703,0.0013751014021356537,1.0584895669110113,0.9987354861094195,14.746181127409086
0.4,5,20260753,500000,95.0,12.708617007141292,0.025428345586369236,12.69795330459682,0.001322532103317651,1.066330963844365,0.9986465561715597,11.859262623004671
0.4,5,20260753,500000,100.0,10.179130353581906,0.02335250181518807,10.168669532625366,0.00127874063193022,1.0753142380016263,0.9984996450145958,9.396461011721586
0.4,5,20260753,500000,105.0,8.059841148894204,0.021208094877757034,8.046894533688514,0.0012396541636783079,1.0857488597922094,0.9982902240344445,7.341044585589993
0.4,5,20260753,500000,110.0,6.315062800716855,0.01907263327910338,6.302083865833285,0.001208907605690305,1.0976903666209208,0.9979891866053768,5.660339571496881
0.4,6,20260754,500000,90.0,15.654229659698744,0.027305667185606515,15.653533605895976,0.0013732372765548474,1.0584438931366749,0.998734592355683,14.746181127409086
0.4,6,20260754,500000,95.0,12.695055791029315,0.025384781532900698,12.69798202512894,0.0013212642338982317,1.0662664369018577,0.9986445080486825,11.859262623004671
0.4,6,20260754,500000,100.0,10.1619604817454,0.023311695385379524,10.16806942160123,0.0012758977536255806,1.0752932144832041,0.9985010759074868,9.396461011721586
0.4,6,20260754,500000,105.0,8.042310087526573,0.021167780705804485,8.047757554961528,0.001239127230199212,1.0856787943643196,0.9982851596918283,7.341044585589993
0.4,6,20260754,500000,110.0,6.299351663472502,0.019031829339434862,6.302744449850618,0.0012087312768652978,1.0976247162657637,0.9979811359850438,5.660339571496881
0.4,7,20260755,500000,90.0,15.667360074157155,0.02731431018838322,15.653706345700098,0.0013695528435597986,1.0582442534684853,0.9987421746668335,14.746181127409086
0.4,7,20260755,500000,95.0,12.709610787250908,0.025390627774802516,12.698191454627372,0.0013188293035586963,1.0660249191465447,0.9986501250938593,11.859262623004671
0.4,7,20260755,500000,100.0,10.177109461213224,0.02331460580618415,10.16849577819325,0.0012745233046259716,1.0749914877583961,0.9985046796683512,9.396461011721586
0.4,7,20260755,500000,105.0,8.053249392648757,0.02117119978591797,8.047667451106422,0.0012369932194338197,1.0853277098673262,0.9982916186159951,7.341044585589993
0.4,7,20260755,500000,110.0,6.305689981673688,0.019036392980566096,6.302582217819437,0.0012064648080387758,1.0971961841086233,0.997989672774949,5.660339571496881
